# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Tue Apr 15 13:40:30 2025
#
# User preference: *
#
# CONSTRAINT:  where (default_flag = 1)
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN pl_letter:      Planet Letter
# COLUMN default_flag:   Default Parameter Set
# COLUMN sy_snum:        Number of Stars
# COLUMN sy_pnum:        Number of Planets
# COLUMN sy_mnum:        Number of Moons
# COLUMN cb_flag:        Circumbinary Flag
# COLUMN discoverymethod: Discovery Method
# COLUMN disc_year:      Discovery Year
# COLUMN disc_refname:   Discovery Reference
# COLUMN disc_pubdate:   Discovery Publication Date
# COLUMN disc_locale:    Discovery Locale
# COLUMN disc_facility:  Discovery Facility
# COLUMN disc_telescope: Discovery Telescope
# COLUMN disc_instrument: Discovery Instrument
# COLUMN soltype:        Solution Type
# COLUMN pl_controv_flag: Controversial Flag
# COLUMN pl_refname:     Planetary Parameter Reference
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_radj:        Planet Radius [Jupiter Radius]
# COLUMN pl_radjerr1:    Planet Radius Upper Unc. [Jupiter Radius]
# COLUMN pl_radjerr2:    Planet Radius Lower Unc. [Jupiter Radius]
# COLUMN pl_radjlim:     Planet Radius Limit Flag
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmasseerr1:  Planet Mass or Mass*sin(i) [Earth Mass] Upper Unc.
# COLUMN pl_bmasseerr2:  Planet Mass or Mass*sin(i) [Earth Mass] Lower Unc.
# COLUMN pl_bmasselim:   Planet Mass or Mass*sin(i) [Earth Mass] Limit Flag
# COLUMN pl_bmassj:      Planet Mass or Mass*sin(i) [Jupiter Mass]
# COLUMN pl_bmassjerr1:  Planet Mass or Mass*sin(i) [Jupiter Mass] Upper Unc.
# COLUMN pl_bmassjerr2:  Planet Mass or Mass*sin(i) [Jupiter Mass] Lower Unc.
# COLUMN pl_bmassjlim:   Planet Mass or Mass*sin(i) [Jupiter Mass] Limit Flag
# COLUMN pl_bmassprov:   Planet Mass or Mass*sin(i) Provenance
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN pl_insol:       Insolation Flux [Earth Flux]
# COLUMN pl_insolerr1:   Insolation Flux Upper Unc. [Earth Flux]
# COLUMN pl_insolerr2:   Insolation Flux Lower Unc. [Earth Flux]
# COLUMN pl_insollim:    Insolation Flux Limit Flag
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_eqterr1:     Equilibrium Temperature Upper Unc. [K]
# COLUMN pl_eqterr2:     Equilibrium Temperature Lower Unc. [K]
# COLUMN pl_eqtlim:      Equilibrium Temperature Limit Flag
# COLUMN pl_orbincl:     Inclination [deg]
# COLUMN pl_orbinclerr1: Inclination Upper Unc. [deg]
# COLUMN pl_orbinclerr2: Inclination Lower Unc. [deg]
# COLUMN pl_orbincllim:  Inclination Limit Flag
# COLUMN pl_tranmid:     Transit Midpoint [days]
# COLUMN pl_tranmiderr1: Transit Midpoint Upper Unc. [days]
# COLUMN pl_tranmiderr2: Transit Midpoint Lower Unc. [days]
# COLUMN pl_tranmidlim:  Transit Midpoint Limit Flag
# COLUMN ttv_flag:       Data show Transit Timing Variations
# COLUMN st_refname:     Stellar Parameter Reference
# COLUMN st_spectype:    Spectral Type
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_tefferr1:    Stellar Effective Temperature Upper Unc. [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc. [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_raderr1:     Stellar Radius Upper Unc. [Solar Radius]
# COLUMN st_raderr2:     Stellar Radius Lower Unc. [Solar Radius]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN st_met:         Stellar Metallicity [dex]
# COLUMN st_meterr1:     Stellar Metallicity Upper Unc. [dex]
# COLUMN st_meterr2:     Stellar Metallicity Lower Unc. [dex]
# COLUMN st_metlim:      Stellar Metallicity Limit Flag
# COLUMN st_metratio:    Stellar Metallicity Ratio
# COLUMN st_logg:        Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN st_loggerr1:    Stellar Surface Gravity Upper Unc. [log10(cm/s**2)]
# COLUMN st_loggerr2:    Stellar Surface Gravity Lower Unc. [log10(cm/s**2)]
# COLUMN st_logglim:     Stellar Surface Gravity Limit Flag
# COLUMN st_age:         Stellar Age [Gyr]
# COLUMN st_ageerr1:     Stellar Age Upper Unc. [Gyr]
# COLUMN st_ageerr2:     Stellar Age Lower Unc. [Gyr]
# COLUMN st_agelim:      Stellar Age Limit Flag
# COLUMN st_dens:        Stellar Density [g/cm**3]
# COLUMN st_denserr1:    Stellar Density Upper Unc. [g/cm**3]
# COLUMN st_denserr2:    Stellar Density Lower Unc. [g/cm**3]
# COLUMN st_denslim:     Stellar Density Limit Flag
# COLUMN sy_refname:     System Parameter Reference
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_disterr1:    Distance [pc] Upper Unc
# COLUMN sy_disterr2:    Distance [pc] Lower Unc
# COLUMN sy_vmag:        V (Johnson) Magnitude
# COLUMN sy_vmagerr1:    V (Johnson) Magnitude Upper Unc
# COLUMN sy_vmagerr2:    V (Johnson) Magnitude Lower Unc
# COLUMN sy_kmag:        Ks (2MASS) Magnitude
# COLUMN sy_kmagerr1:    Ks (2MASS) Magnitude Upper Unc
# COLUMN sy_kmagerr2:    Ks (2MASS) Magnitude Lower Unc
# COLUMN sy_gaiamag:     Gaia Magnitude
# COLUMN sy_gaiamagerr1: Gaia Magnitude Upper Unc
# COLUMN sy_gaiamagerr2: Gaia Magnitude Lower Unc
# COLUMN rowupdate:      Date of Last Update
# COLUMN pl_pubdate:     Planetary Parameter Reference Publication Date
# COLUMN releasedate:    Release Date
#
pl_name,hostname,pl_letter,default_flag,sy_snum,sy_pnum,sy_mnum,cb_flag,discoverymethod,disc_year,disc_refname,disc_pubdate,disc_locale,disc_facility,disc_telescope,disc_instrument,soltype,pl_controv_flag,pl_refname,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidlim,ttv_flag,st_refname,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_age,st_ageerr1,st_ageerr2,st_agelim,st_dens,st_denserr1,st_denserr2,st_denslim,sy_refname,rastr,ra,decstr,dec,sy_dist,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2,rowupdate,pl_pubdate,releasedate
Kepler-395 b,Kepler-395,b,1,1,2,0,0,Transit,2014,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,2014-03,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,Published Confirmed,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,7.05434600000,0.00007000000,-0.00007000000,0,0.0610000000,,,0,1.03000000,0.08000000,-0.08000000,0,0.09200000,0.00700000,-0.00700000,0,,,,,,,,,,,,,,,,,,,,,,,,,,2454969.19136000,0.00566000,-0.00566000,0,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,,4262.00,100.00,-100.00,0,0.556000,0.022000,-0.022000,0,,,,,,,,,,4.729000,0.150000,-0.150000,0,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h34m02.69s,293.5111889,+45d08m11.85s,45.1366252,421.38200000,8.09050000,-8.09050000,16.5919000,0.0460000,-0.0460000,12.9480000,0.0300000,-0.0300000,15.9585000,0.0008090,-0.0008090,2014-05-14,2014-03,2014-05-14
Kepler-395 c,Kepler-395,c,1,1,2,0,0,Transit,2014,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,2014-03,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,Published Confirmed,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,34.98926200000,0.00054300000,-0.00054300000,0,0.1770000000,,,0,1.32000000,0.09000000,-0.09000000,0,0.11800000,0.00800000,-0.00800000,0,,,,,,,,,,,,,,,,,,,,,,,,,,2454977.22265000,0.00909000,-0.00909000,0,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,,4262.00,100.00,-100.00,0,0.556000,0.022000,-0.022000,0,,,,,,,,,,4.729000,0.150000,-0.150000,0,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h34m02.69s,293.5111889,+45d08m11.85s,45.1366252,421.38200000,8.09050000,-8.09050000,16.5919000,0.0460000,-0.0460000,12.9480000,0.0300000,-0.0300000,15.9585000,0.0008090,-0.0008090,2014-05-14,2014-03,2014-05-14
Kepler-396 b,Kepler-396,b,1,1,2,0,0,Transit,2013,<a refstr=XIE_2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJS..210...25X/abstract target=ref>Xie 2014</a>,2014-02,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,Published Confirmed,0,<a refstr=XIE_2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJS..210...25X/abstract target=ref>Xie 2014</a>,42.99400000000,,,0,,,,,3.50000000,1.28000000,-0.65000000,0,0.31200000,0.11400000,-0.05800000,0,75.50000000,11.80000000,-5.80000000,0,0.23800000,0.03700000,-0.01800000,0,Mass,,,,,,,,,,,,,,,,,,,,,1,<a refstr=XIE_2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJS..210...25X/abstract target=ref>Xie 2014</a>,,,,,,1.060000,0.390000,-0.200000,0,0.850000,0.130000,-0.060000,0,,,,,,4.320000,0.180000,-0.230000,0,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h44m31.88s,296.1328135,+48d58m38.31s,48.9773095,223.75700000,1.81200000,-1.78300000,12.2590000,0.0280000,-0.0280000,10.2850000,0.0170000,-0.0170000,11.8286000,0.0008630,-0.0008630,2014-05-14,2014-02,2014-05-14
Kepler-396 c,Kepler-396,c,1,1,2,0,0,Transit,2013,<a refstr=XIE_2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJS..210...25X/abstract target=ref>Xie 2014</a>,2014-02,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,Published Confirmed,0,<a refstr=XIE_2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJS..210...25X/abstract target=ref>Xie 2014</a>,88.50500000000,,,0,,,,,5.30000000,1.95000000,-0.99000000,0,0.47300000,0.17400000,-0.08800000,0,17.90000000,2.80000000,-1.30000000,0,0.05600000,0.00900000,-0.00400000,0,Mass,,,,,,,,,,,,,,,,,,,,,1,<a refstr=XIE_2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJS..210...25X/abstract target=ref>Xie 2014</a>,,,,,,1.060000,0.390000,-0.200000,0,0.850000,0.130000,-0.060000,0,,,,,,4.320000,0.180000,-0.230000,0,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h44m31.88s,296.1328135,+48d58m38.31s,48.9773095,223.75700000,1.81200000,-1.78300000,12.2590000,0.0280000,-0.0280000,10.2850000,0.0170000,-0.0170000,11.8286000,0.0008630,-0.0008630,2014-05-14,2014-02,2014-05-14
Kepler-397 b,Kepler-397,b,1,1,2,0,0,Transit,2014,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,2014-03,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,Published Confirmed,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,22.25094900000,0.00018600000,-0.00018600000,0,0.1440000000,,,0,2.46000000,21.32000000,-21.32000000,0,0.21900000,1.90200000,-1.90200000,0,,,,,,,,,,,,,,,,,,,,,,,,,,2454982.43067000,0.00524000,-0.00524000,0,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,,5307.00,100.00,-100.00,0,0.767000,0.066000,-0.066000,0,,,,,,,,,,4.572000,0.150000,-0.150000,0,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h43m34.57s,295.8940373,+42d22m49.86s,42.3805156,,,,16.3570000,0.2520000,-0.2520000,13.9000000,0.0510000,-0.0510000,,,,2014-05-14,2014-03,2014-05-14
Kepler-397 c,Kepler-397,c,1,1,2,0,0,Transit,2014,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,2014-03,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,Published Confirmed,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,135.49852700000,0.00066800000,-0.00066800000,0,0.4800000000,,,0,6.18000000,0.56000000,-0.56000000,0,0.55100000,0.05000000,-0.05000000,0,,,,,,,,,,,,,,,,,,,,,,,,,,2455066.69038000,0.00246000,-0.00246000,0,1,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,,5307.00,100.00,-100.00,0,0.767000,0.066000,-0.066000,0,,,,,,,,,,4.572000,0.150000,-0.150000,0,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h43m34.57s,295.8940373,+42d22m49.86s,42.3805156,,,,16.3570000,0.2520000,-0.2520000,13.9000000,0.0510000,-0.0510000,,,,2014-05-14,2014-03,2014-05-14
Kepler-398 b,Kepler-398,b,1,1,3,0,0,Transit,2014,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,2014-03,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,Published Confirmed,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,4.08142300000,0.00001100000,-0.00001100000,0,0.0440000000,,,0,0.93000000,0.10000000,-0.10000000,0,0.08300000,0.00900000,-0.00900000,0,,,,,,,,,,,,,,,,,,,,,,,,,,2454966.85795000,0.00176000,-0.00176000,0,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,,4493.00,100.00,-100.00,0,0.613000,0.028000,-0.028000,0,,,,,,,,,,4.689000,0.150000,-0.150000,0,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h25m52.52s,291.4688524,+40d20m37.32s,40.3437001,177.35500000,0.53800000,-0.53500000,13.4990000,0.0800000,-0.0800000,10.7940000,0.0180000,-0.0180000,13.2351000,0.0002240,-0.0002240,2014-05-14,2014-03,2014-05-14
Kepler-398 c,Kepler-398,c,1,1,3,0,0,Transit,2014,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,2014-03,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,Published Confirmed,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,11.41941200000,0.00004700000,-0.00004700000,0,0.0870000000,,,0,1.01000000,0.11000000,-0.11000000,0,0.09000000,0.01000000,-0.01000000,0,,,,,,,,,,,,,,,,,,,,,,,,,,2454975.11768000,0.00271000,-0.00271000,0,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,,4493.00,100.00,-100.00,0,0.613000,0.028000,-0.028000,0,,,,,,,,,,4.689000,0.150000,-0.150000,0,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h25m52.52s,291.4688524,+40d20m37.32s,40.3437001,177.35500000,0.53800000,-0.53500000,13.4990000,0.0800000,-0.0800000,10.7940000,0.0180000,-0.0180000,13.2351000,0.0002240,-0.0002240,2014-05-14,2014-03,2014-05-14
Kepler-398 d,Kepler-398,d,1,1,3,0,0,Transit,2016,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,2016-05,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,Published Confirmed,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,6.83437001000,0.00001518000,-0.00001518000,0,,,,,0.88000000,0.03000000,-0.04000000,0,0.07850834,0.00267642,-0.00356856,0,,,,,,,,,,,,,,,,,,,,,,,,,,2454969.86347000,0.00180000,-0.00180000,0,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,4557.00,54.30,-39.23,0,0.670000,0.017000,-0.018000,0,0.720000,0.024000,-0.028000,0,-0.0600,0.1080,-0.0860,0,[Fe/H],4.640000,0.011000,-0.009000,0,2.3400,2.3500,-0.8920,0,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h25m52.52s,291.4688524,+40d20m37.32s,40.3437001,177.35500000,0.53800000,-0.53500000,13.4990000,0.0800000,-0.0800000,10.7940000,0.0180000,-0.0180000,13.2351000,0.0002240,-0.0002240,2016-05-06,2016-05,2016-05-10
Kepler-399 b,Kepler-399,b,1,1,3,0,0,Transit,2014,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,2014-03,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,Published Confirmed,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,14.42528100000,0.00014400000,-0.00014400000,0,0.1030000000,,,0,0.96000000,0.51000000,-0.51000000,0,0.08600000,0.04500000,-0.04500000,0,,,,,,,,,,,,,,,,,,,,,,,,,,2454969.75198000,0.00606000,-0.00606000,0,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,,5502.00,200.00,-200.00,0,0.680000,0.363000,-0.363000,0,,,,,,,,,,4.620000,0.300000,-0.300000,0,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h58m00.41s,299.5017242,+40d40m14.76s,40.6707669,740.53700000,,,14.6860000,0.1600000,-0.1600000,12.6980000,0.0250000,-0.0250000,14.5277000,0.0007230,-0.0007230,2014-05-14,2014-03,2014-05-14
Kepler-399 c,Kepler-399,c,1,1,3,0,0,Transit,2014,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,2014-03,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,Published Confirmed,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,26.67569000000,0.00017100000,-0.00017100000,0,0.1550000000,,,0,1.43000000,0.77000000,-0.77000000,0,0.12800000,0.06900000,-0.06900000,0,,,,,,,,,,,,,,,,,,,,,,,,,,2454982.99908000,0.00430000,-0.00430000,0,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,,5502.00,200.00,-200.00,0,0.680000,0.363000,-0.363000,0,,,,,,,,,,4.620000,0.300000,-0.300000,0,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h58m00.41s,299.5017242,+40d40m14.76s,40.6707669,740.53700000,,,14.6860000,0.1600000,-0.1600000,12.6980000,0.0250000,-0.0250000,14.5277000,0.0007230,-0.0007230,2014-05-14,2014-03,2014-05-14
Kepler-399 d,Kepler-399,d,1,1,3,0,0,Transit,2014,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,2014-03,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,Published Confirmed,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,58.03461600000,0.00036300000,-0.00036300000,0,0.2610000000,,,0,1.89000000,1.01000000,-1.01000000,0,0.16900000,0.09000000,-0.09000000,0,,,,,,,,,,,,,,,,,,,,,,,,,,2454971.73323000,0.00419000,-0.00419000,0,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,,5502.00,200.00,-200.00,0,0.680000,0.363000,-0.363000,0,,,,,,,,,,4.620000,0.300000,-0.300000,0,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h58m00.41s,299.5017242,+40d40m14.76s,40.6707669,740.53700000,,,14.6860000,0.1600000,-0.1600000,12.6980000,0.0250000,-0.0250000,14.5277000,0.0007230,-0.0007230,2014-05-14,2014-03,2014-05-14
Kepler-4 b,Kepler-4,b,1,1,1,0,0,Transit,2009,<a refstr=BORUCKI_ET_AL__2010 href=https://ui.adsabs.harvard.edu/abs/2010ApJ...713L.126B/abstract target=ref> Borucki et al. 2010 </a>,2010-04,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,Published Confirmed,0,<a refstr=BORUCKI_ET_AL__2010 href=https://ui.adsabs.harvard.edu/abs/2010ApJ...713L.126B/abstract target=ref> Borucki et al. 2010 </a>,3.21346000000,0.00022000000,-0.00022000000,0,0.0456000000,0.0009000000,-0.0009000000,0,4.00200000,0.21300000,-0.21300000,0,0.35700000,0.01900000,-0.01900000,0,24.47200000,3.81400000,-3.81400000,0,0.07700000,0.01200000,-0.01200000,0,Mass,0.000000,,,0,,,,,1650.00,200.00,-200.00,0,89.76000,0.24000,-2.05000,0,2454956.61270000,0.00150000,-0.00150000,0,0,<a refstr=BORUCKI_ET_AL__2010 href=https://ui.adsabs.harvard.edu/abs/2010ApJ...713L.126B/abstract target=ref> Borucki et al. 2010 </a>,,5857.00,120.00,-120.00,0,1.487000,0.071000,-0.084000,0,1.223000,0.053000,-0.091000,0,0.1700,0.0600,-0.0600,0,[Fe/H],4.170000,0.040000,-0.040000,0,4.5000,1.5000,-1.5000,0,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h02m27.71s,285.6154492,+50d08m08.78s,50.1357712,487.91600000,5.89800000,-5.76100000,12.2850000,0.0570000,-0.0570000,10.8050000,0.0230000,-0.0230000,12.1577000,0.0001520,-0.0001520,2014-05-14,2010-04,2014-05-14
